Date,County,Total_Cases,Negatives,Deaths
2020-03-28,Perry,1,0,0
2020-03-28,Philadelphia,709,0,5
2020-03-28,Pike,27,0,1
2020-03-28,Potter,2,0,0
2020-03-28,Schuylkill,16,0,0
2020-03-28,Snyder,1,0,0
2020-03-28,Somerset,2,0,0
2020-03-28,Susquehanna,1,0,0
2020-03-28,Tioga,1,0,0
2020-03-28,Warren,1,0,0
2020-03-28,Washington,23,0,0
2020-03-28,Wayne,6,0,0
2020-03-28,Westmoreland,41,0,0
2020-03-28,York,37,0,0
2020-03-27,Adams,8,0,0
2020-03-27,Allegheny,158,0,2
2020-03-27,Armstrong,1,0,0
2020-03-27,Beaver,14,0,0
2020-03-27,Berks,65,0,0
2020-03-27,Blair,1,0,0
2020-03-27,Bradford,2,0,0
2020-03-27,Bucks,124,0,0
2020-03-27,Butler,26,0,1
2020-03-27,Cambria,1,0,0
2020-03-27,Carbon,2,0,0
2020-03-27,Centre,11,0,0
2020-03-27,Chester,107,0,0
2020-03-27,Clearfield,2,0,0
2020-03-27,Columbia,3,0,0
2020-03-27,Crawford,1,0,0
2020-03-27,Cumberland,16,0,0
2020-03-27,Dauphin,18,0,0
2020-03-27,Delaware,185,0,3
2020-03-27,Erie,7,0,0
2020-03-27,Fayette,9,0,0
2020-03-27,Franklin,5,0,0
2020-03-27,Greene,4,0,0
2020-03-27,Indiana,2,0,0
2020-03-27,Juniata,1,0,0
2020-03-27,Lackawanna,35,0,2
2020-03-27,Lancaster,33,0,0
2020-03-27,Lawrence,4,0,0
2020-03-27,Lebanon,12,0,0
2020-03-27,Lehigh,93,0,2
2020-03-27,Luzerne,55,0,2
2020-03-27,Lycoming,2,0,0
2020-03-27,Mercer,4,0,0
2020-03-27,Monroe,98,0,2
2020-03-27,Montgomery,374,0,3
2020-03-27,Montour,4,0,0
2020-03-27,Northampton,79,0,3
2020-03-27,Northumberland,1,0,0
2020-03-27,Philadelphia,530,0,2
2020-03-27,Pike,23,0,0
2020-03-27,Potter,1,0,0
2020-03-27,Schuylkill,13,0,0
2020-03-27,Somerset,2,0,0
2020-03-27,Susquehanna,1,0,0
2020-03-27,Union,1,0,0
2020-03-27,Warren,1,0,0
2020-03-27,Washington,14,0,0
2020-03-27,Wayne,6,0,0
2020-03-27,Westmoreland,30,0,0
2020-03-27,York,29,0,0
2020-03-26,Adams,7,0,0
2020-03-26,Allegheny,133,0,2
2020-03-26,Armstrong,1,0,0
2020-03-26,Beaver,13,0,0
2020-03-26,Berks,36,0,0
2020-03-26,Blair,1,0,0
2020-03-26,Bradford,2,0,0
2020-03-26,Bucks,107,0,0
2020-03-26,Butler,19,0,1
2020-03-26,Cambria,1,0,0
2020-03-26,Carbon,2,0,0
2020-03-26,Centre,9,0,0
2020-03-26,Chester,84,0,0
2020-03-26,Clearfield,2,0,0
2020-03-26,Columbia,3,0,0
2020-03-26,Crawford,1,0,0
2020-03-26,Cumberland,15,0,0
2020-03-26,Dauphin,13,0,0
2020-03-26,Delaware,156,0,1
2020-03-26,Erie,4,0,0
2020-03-26,Fayette,8,0,0
2020-03-26,Franklin,5,0,0
2020-03-26,Greene,3,0,0
2020-03-26,Indiana,1,0,0
2020-03-26,Juniata,1,0,0
2020-03-26,Lackawanna,28,0,2
2020-03-26,Lancaster,21,0,0
2020-03-26,Lawrence,1,0,0
2020-03-26,Lebanon,4,0,0
2020-03-26,Lehigh,63,0,1
2020-03-26,Luzerne,36,0,1
2020-03-26,Lycoming,1,0,0
2020-03-26,Mercer,3,0,0
2020-03-26,Monroe,67,0,2
2020-03-26,Montgomery,282,0,2
2020-03-26,Montour,4,0,0
2020-03-26,Northampton,56,0,3
2020-03-26,Philadelphia,402,0,1
2020-03-26,Pike,15,0,0
2020-03-26,Potter,1,0,0
2020-03-26,Schuylkill,9,0,0
2020-03-26,Somerset,2,0,0
2020-03-26,Susquehanna,1,0,0
2020-03-26,Warren,1,0,0
2020-03-26,Washington,12,0,0
2020-03-26,Wayne,6,0,0
2020-03-26,Westmoreland,24,0,0
2020-03-26,York,21,0,0
2020-03-25,Adams,6,0,0
2020-03-25,Allegheny,88,0,2
2020-03-25,Armstrong,0,0,0
2020-03-25,Beaver,7,0,0
2020-03-25,Berks,20,0,0
2020-03-25,Bradford,0,0,0
2020-03-25,Bucks,86,0,0
2020-03-25,Butler,12,0,0
2020-03-25,Cambria,0,0,0
2020-03-25,Carbon,0,0,0
2020-03-25,Centre,8,0,0
2020-03-25,Chester,54,0,0
2020-03-25,Clearfield,0,0,0
2020-03-25,Columbia,0,0,0
2020-03-25,Cumberland,13,0,0
2020-03-25,Dauphin,10,0,0
2020-03-25,Delaware,101,0,0
2020-03-25,Erie,4,0,0
2020-03-25,Fayette,4,0,0
2020-03-25,Franklin,5,0,0
2020-03-25,Greene,0,0,0
2020-03-25,Juniata,0,0,0
2020-03-25,Lackawanna,18,0,2
2020-03-25,Lancaster,12,0,0
2020-03-25,Lawrence,0,0,0
2020-03-25,Lebanon,0,0,0
2020-03-25,Lehigh,38,0,0
2020-03-25,Luzerne,27,0,0
2020-03-25,Lycoming,0,0,0
2020-03-25,Mercer,0,0,0
2020-03-25,Monroe,51,0,0
2020-03-25,Montgomery,172,0,0
2020-03-25,Montour,4,0,0
2020-03-25,Northampton,44,0,3
2020-03-25,Philadelphia,257,0,0
2020-03-25,Pike,9,0,0
2020-03-25,Potter,0,0,0
2020-03-25,Schuylkill,6,0,0
2020-03-25,Somerset,2,0,0
2020-03-25,Warren,0,0,0
2020-03-25,Washington,10,0,0
2020-03-25,Wayne,4,0,0
2020-03-25,Westmoreland,16,0,0
2020-03-25,York,20,0,0
2020-03-24,Adams,6,0,0
2020-03-24,Allegheny,58,0,2
2020-03-24,Armstrong,0,0,0
2020-03-24,Beaver,3,0,0
2020-03-24,Berks,16,0,0
2020-03-24,Bradford,0,0,0
2020-03-24,Bucks,65,0,0
2020-03-24,Butler,0,0,0
2020-03-24,Cambria,0,0,0
2020-03-24,Carbon,0,0,0
2020-03-24,Centre,0,0,0
2020-03-24,Chester,40,0,0
2020-03-24,Clearfield,0,0,0
2020-03-24,Columbia,0,0,0
2020-03-24,Cumberland,13,0,0
2020-03-24,Dauphin,4,0,0
2020-03-24,Delaware,84,0,0
2020-03-24,Erie,4,0,0
2020-03-24,Fayette,0,0,0
2020-03-24,Franklin,0,0,0
2020-03-24,Juniata,0,0,0
2020-03-24,Lackawanna,15,0,0
2020-03-24,Lancaster,10,0,0
2020-03-24,Lebanon,0,0,0
2020-03-24,Lehigh,27,0,0
2020-03-24,Luzerne,21,0,0
2020-03-24,Mercer,0,0,0
2020-03-24,Monroe,45,0,0
2020-03-24,Montgomery,144,0,0
2020-03-24,Montour,0,0,0
2020-03-24,Northampton,33,0,0
2020-03-24,Philadelphia,177,0,0
2020-03-24,Pike,4,0,0
2020-03-24,Potter,0,0,0
2020-03-24,Schuylkill,0,0,0
2020-03-24,Somerset,0,0,0
2020-03-24,Washington,9,0,0
2020-03-24,Wayne,4,0,0
2020-03-24,Westmoreland,11,0,0
2020-03-24,York,18,0,0
2020-03-23,Adams,6,0,0
2020-03-23,Allegheny,48,0,0
2020-03-23,Beaver,3,0,0
2020-03-23,Berks,14,0,0
2020-03-23,Bucks,43,0,0
2020-03-23,Butler,0,0,0
2020-03-23,Cambria,0,0,0
2020-03-23,Centre,0,0,0
2020-03-23,Chester,40,0,0
2020-03-23,Columbia,0,0,0
2020-03-23,Cumberland,12,0,0
2020-03-23,Dauphin,0,0,0
2020-03-23,Delaware,54,0,0
2020-03-23,Erie,3,0,0
2020-03-23,Fayette,0,0,0
2020-03-23,Franklin,0,0,0
2020-03-23,Lackawanna,7,0,0
2020-03-23,Lancaster,5,0,0
2020-03-23,Lebanon,0,0,0
2020-03-23,Lehigh,25,0,0
2020-03-23,Luzerne,10,0,0
2020-03-23,Mercer,0,0,0
2020-03-23,Monroe,43,0,0
2020-03-23,Montgomery,129,0,0
2020-03-23,Montour,0,0,0
2020-03-23,Northampton,23,0,0
2020-03-23,Philadelphia,128,0,0
2020-03-23,Pike,3,0,0
2020-03-23,Potter,0,0,0
2020-03-23,Schuylkill,0,0,0
2020-03-23,Washington,7,0,0
2020-03-23,Wayne,3,0,0
2020-03-23,Westmoreland,6,0,0
2020-03-23,York,10,0,0
2020-03-22,Adams,5,0,0
2020-03-22,Allegheny,40,0,0
2020-03-22,Beaver,3,0,0
2020-03-22,Berks,13,0,0
2020-03-22,Bucks,32,0,0
2020-03-22,Butler,0,0,0
2020-03-22,Centre,0,0,0
2020-03-22,Chester,23,0,0
2020-03-22,Columbia,0,0,0
2020-03-22,Cumberland,11,0,0
2020-03-22,Dauphin,0,0,0
2020-03-22,Delaware,43,0,0
2020-03-22,Erie,2,0,0
2020-03-22,Fayette,0,0,0
2020-03-22,Franklin,0,0,0
2020-03-22,Lackawanna,6,0,0
2020-03-22,Lancaster,6,0,0
2020-03-22,Lebanon,0,0,0
2020-03-22,Lehigh,19,0,0
2020-03-22,Luzerne,7,0,0
2020-03-22,Mercer,0,0,0
2020-03-22,Monroe,31,0,0
2020-03-22,Montgomery,87,0,0
2020-03-22,Montour,0,0,0
2020-03-22,Northampton,21,0,0
2020-03-22,Philadelphia,91,0,0
2020-03-22,Pike,3,0,0
2020-03-22,Potter,0,0,0
2020-03-22,Schuylkill,0,0,0
2020-03-22,Washington,7,0,0
2020-03-22,Wayne,2,0,0
2020-03-22,Westmoreland,4,0,0
2020-03-22,York,10,0,0
2020-03-21,Adams,4,0,0
2020-03-21,Allegheny,31,0,0
2020-03-21,Beaver,3,0,0
2020-03-21,Berks,7,0,0
2020-03-21,Bucks,24,0,0
2020-03-21,Butler,0,0,0
2020-03-21,Centre,0,0,0
2020-03-21,Chester,19,0,0
2020-03-21,Cumberland,11,0,0
2020-03-21,Delaware,33,0,0
2020-03-21,Erie,0,0,0
2020-03-21,Franklin,0,0,0
2020-03-21,Lackawanna,5,0,0
2020-03-21,Lancaster,4,0,0
2020-03-21,Lebanon,0,0,0
2020-03-21,Lehigh,13,0,0
2020-03-21,Luzerne,6,0,0
2020-03-21,Monroe,25,0,0
2020-03-21,Montgomery,71,0,0
2020-03-21,Montour,0,0,0
2020-03-21,Northampton,17,0,0
2020-03-21,Philadelphia,69,0,0
2020-03-21,Pike,2,0,0
2020-03-21,Potter,0,0,0
2020-03-21,Washington,5,0,0
2020-03-21,Wayne,1,0,0
2020-03-21,Westmoreland,4,0,0
2020-03-21,York,9,0,0
2020-03-20,Adams,4,0,0
2020-03-20,Allegheny,28,0,0
2020-03-20,Beaver,3,0,0
2020-03-20,Berks,5,0,0
2020-03-20,Bucks,16,0,0
2020-03-20,Centre,0,0,0
2020-03-20,Chester,17,0,0
2020-03-20,Cumberland,11,0,0
2020-03-20,Delaware,23,0,0
2020-03-20,Erie,0,0,0
2020-03-20,Franklin,0,0,0
2020-03-20,Lackawanna,4,0,0
2020-03-20,Lancaster,2,0,0
2020-03-20,Lebanon,0,0,0
2020-03-20,Lehigh,2,0,0
2020-03-20,Luzerne,2,0,0
2020-03-20,Monroe,19,0,0
2020-03-20,Montgomery,59,0,0
2020-03-20,Northampton,10,0,0
2020-03-20,Philadelphia,42,0,0
2020-03-20,Pike,2,0,0
2020-03-20,Potter,0,0,0
2020-03-20,Washington,3,0,0
2020-03-20,Wayne,1,0,0
2020-03-20,Westmoreland,4,0,0
2020-03-20,York,6,0,0
2020-03-19,Adams,1,0,0
2020-03-19,Allegheny,16,0,0
2020-03-19,Beaver,2,0,0
2020-03-19,Berks,1,0,0
2020-03-19,Bucks,12,0,0
2020-03-19,Chester,10,0,0
2020-03-19,Cumberland,11,0,0
2020-03-19,Delaware,14,0,0
2020-03-19,Lackawanna,2,0,0
2020-03-19,Lancaster,2,0,0
2020-03-19,Lebanon,1,0,0
2020-03-19,Lehigh,1,0,0
2020-03-19,Luzerne,1,0,0
2020-03-19,Monroe,15,0,0
2020-03-19,Montgomery,47,0,0
2020-03-19,Northampton,5,0,0
2020-03-19,Philadelphia,33,0,0
2020-03-19,Pike,3,0,0
2020-03-19,Washington,3,0,0
2020-03-19,Wayne,1,0,0
2020-03-19,Westmoreland,2,0,0
2020-03-19,York,2,0,0
2020-03-18,Allegheny,11,0,0
2020-03-18,Beaver,2,0,0
2020-03-18,Berks,0,0,0
2020-03-18,Bucks,9,0,0
2020-03-18,Chester,9,0,0
2020-03-18,Cumberland,10,0,0
2020-03-18,Delaware,14,0,0
2020-03-18,Lackawanna,0,0,0
2020-03-18,Lehigh,1,0,0
2020-03-18,Luzerne,1,0,0
2020-03-18,Monroe,7,0,0
2020-03-18,Montgomery,42,0,0
2020-03-18,Northampton,1,0,0
2020-03-18,Philadelphia,17,0,0
2020-03-18,Pike,2,0,0
2020-03-18,Washington,2,0,0
2020-03-18,Wayne,1,0,0
2020-03-18,York,0,0,0
2020-03-17,Allegheny,7,0,0
2020-03-17,Beaver,1,0,0
2020-03-17,Bucks,8,0,0
2020-03-17,Chester,4,0,0
2020-03-17,Cumberland,10,0,0
2020-03-17,Delaware,9,0,0
2020-03-17,Lehigh,1,0,0
2020-03-17,Luzerne,1,0,0
2020-03-17,Monroe,8,0,0
2020-03-17,Montgomery,32,0,0
2020-03-17,Northampton,1,0,0
2020-03-17,Philadelphia,10,0,0
2020-03-17,Pike,1,0,0
2020-03-17,Washington,2,0,0
2020-03-17,Wayne,1,0,0
2020-03-16,Allegheny,5,0,0
2020-03-16,Bucks,5,0,0
2020-03-16,Chester,2,0,0
2020-03-16,Cumberland,5,0,0
2020-03-16,Delaware,7,0,0
2020-03-16,Lehigh,1,0,0
2020-03-16,Luzerne,1,0,0
2020-03-16,Monroe,8,0,0
2020-03-16,Montgomery,30,0,0
2020-03-16,Northampton,1,0,0
2020-03-16,Philadelphia,8,0,0
2020-03-16,Pike,1,0,0
2020-03-16,Wayne,1,0,0
2020-03-16,Washington,1,0,0
2020-03-15,Allegheny,3,0,0
2020-03-15,Bucks,4,0,0
2020-03-15,Chester,2,0,0
2020-03-15,Cumberland,5,0,0
2020-03-15,Delaware,7,0,0
2020-03-15,Lehigh,1,0,0
2020-03-15,Luzerne,1,0,0
2020-03-15,Monroe,6,0,0
2020-03-15,Montgomery,24,0,0
2020-03-15,Northampton,1,0,0
2020-03-15,Philadelphia,6,0,0
2020-03-15,Pike,1,0,0
2020-03-15,Washington,1,0,0
2020-03-15,Wayne,1,0,0
2020-03-14,Allegheny,2,0,0
2020-03-14,Bucks,3,0,0
2020-03-14,Chester,2,0,0
2020-03-14,Cumberland,3,0,0
2020-03-14,Delaware,6,0,0
2020-03-14,Monroe,3,0,0
2020-03-14,Montgomery,20,0,0
2020-03-14,Northampton,1,0,0
2020-03-14,Philadelphia,4,0,0
2020-03-14,Pike,1,0,0
2020-03-14,Washington,1,0,0
2020-03-14,Wayne,1,0,0
2020-03-13,Bucks,3,0,0
2020-03-13,Chester,1,0,0
2020-03-13,Cumberland,3,0,0
2020-03-13,Delaware,6,0,0
2020-03-13,Monroe,3,0,0
2020-03-13,Montgomery,18,0,0
2020-03-13,Northampton,1,0,0
2020-03-13,Philadelphia,3,0,0
2020-03-13,Pike,1,0,0
2020-03-13,Washington,1,0,0
2020-03-13,Wayne,1,0,0
2020-03-12,Bucks,2,0,0
2020-03-12,Delaware,1,0,0
2020-03-12,Monroe,2,0,0
2020-03-12,Montgomery,13,0,0
2020-03-12,Northampton,1,0,0
2020-03-12,Philadelphia,1,0,0
2020-03-12,Pike,1,0,0
2020-03-12,Wayne,1,0,0
2020-03-11,Bucks,2,0,0
2020-03-11,Delaware,1,0,0
2020-03-11,Monroe,2,0,0
2020-03-11,Montgomery,9,0,0
2020-03-11,Philadelphia,1,0,0
2020-03-11,Wayne,1,0,0
2020-03-10,Delaware,1,0,0
2020-03-10,Monroe,1,0,0
2020-03-10,Montgomery,8,0,0
2020-03-10,Philadelphia,1,0,0
2020-03-10,Wayne,1,0,0
2020-03-09,Delaware,1,0,0
2020-03-09,Monroe,1,0,0
2020-03-09,Montgomery,7,0,0
2020-03-09,Wayne,1,0,0
2020-03-08,Delaware,1,0,0
2020-03-08,Montgomery,4,0,0
2020-03-08,Wayne,1,0,0
2020-03-07,Delaware,1,0,0
2020-03-07,Montgomery,2,0,0
2020-03-07,Wayne,1,0,0
2020-03-06,Delaware,1,0,0
2020-03-06,Wayne,1,0,0
2020-05-02,Adams,141,1605,4
2020-05-02,Allegheny,1333,16646,102
2020-05-02,Armstrong,52,710,2
2020-05-02,Beaver,435,2142,68
2020-05-02,Bedford,24,214,1
2020-05-02,Berks,2810,5786,118
2020-05-02,Blair,23,1035,0
2020-05-02,Bradford,35,698,2
2020-05-02,Bucks,3182,8881,237
2020-05-02,Butler,180,2304,6
2020-05-02,Cambria,32,1299,1
2020-05-02,Cameron,1,53,0
2020-05-02,Carbon,182,1096,15
2020-05-02,Centre,96,950,1
2020-05-02,Chester,1469,5609,117
2020-05-02,Clarion,23,493,1
2020-05-02,Clearfield,16,455,0
2020-05-02,Clinton,34,252,0
2020-05-02,Columbia,290,657,13
2020-05-02,Crawford,19,699,0
2020-05-02,Cumberland,365,1585,17
2020-05-02,Dauphin,617,3783,25
2020-05-02,Delaware,3999,9391,255
2020-05-02,Elk,4,171,0
2020-05-02,Erie,90,2034,2
2020-05-02,Fayette,82,1878,4
2020-05-02,Forest,7,30,0
2020-05-02,Franklin,325,3053,8
2020-05-02,Fulton,6,89,0
2020-05-02,Greene,27,429,0
2020-05-02,Huntingdon,48,307,0
2020-05-02,Indiana,63,755,4
2020-05-02,Jefferson,6,322,0
2020-05-02,Juniata,84,161,1
2020-05-02,Lackawanna,968,2656,83
2020-05-02,Lancaster,1904,8148,112
2020-05-02,Lawrence,65,758,6
2020-05-02,Lebanon,710,2724,10
2020-05-02,Lehigh,2896,7508,83
2020-05-02,Luzerne,2211,5229,97
2020-05-02,Lycoming,81,1173,1
2020-05-02,McKean,6,175,0
2020-05-02,Mercer,66,772,1
2020-05-02,Mifflin,38,700,0
2020-05-02,Monroe,1165,2825,55
2020-05-02,Montgomery,4487,17930,369
2020-05-02,Montour,49,2966,0
2020-05-02,Northampton,2182,6548,94
2020-05-02,Northumberland,98,615,0
2020-05-02,Perry,33,233,1
2020-05-02,Philadelphia,12948,29612,422
2020-05-02,Pike,394,1294,15
2020-05-02,Potter,4,84,0
2020-05-02,Schuylkill,384,2136,7
2020-05-02,Snyder,33,204,1
2020-05-02,Somerset,29,621,1
2020-05-02,Sullivan,1,34,0
2020-05-02,Susquehanna,84,302,9
2020-05-02,Tioga,16,256,1
2020-05-02,Union,38,570,0
2020-05-02,Venango,7,256,0
2020-05-02,Warren,1,180,0
2020-05-02,Washington,118,2195,2
2020-05-02,Wayne,104,544,5
2020-05-02,Westmoreland,396,4749,26
2020-05-02,Wyoming,25,175,2
2020-05-02,York,664,7327,11
2020-05-03,Adams,145,1633,4
2020-05-03,Allegheny,1345,16851,102
2020-05-03,Armstrong,52,717,2
2020-05-03,Beaver,435,2152,68
2020-05-03,Bedford,24,225,1
2020-05-03,Berks,2886,5948,118
2020-05-03,Blair,24,1079,0
2020-05-03,Bradford,35,708,2
2020-05-03,Bucks,3286,9121,240
2020-05-03,Butler,180,2326,6
2020-05-03,Cambria,33,1382,1
2020-05-03,Cameron,1,54,0
2020-05-03,Carbon,183,1122,15
2020-05-03,Centre,102,1016,1
2020-05-03,Chester,1502,5740,117
2020-05-03,Clarion,23,500,1
2020-05-03,Clearfield,21,474,0
2020-05-03,Clinton,32,270,0
2020-05-03,Columbia,291,693,13
2020-05-03,Crawford,19,708,0
2020-05-03,Cumberland,373,1670,18
2020-05-03,Dauphin,634,3881,28
2020-05-03,Delaware,4113,9723,255
2020-05-03,Elk,4,177,0
2020-05-03,Erie,91,2118,2
2020-05-03,Fayette,83,1908,4
2020-05-03,Forest,7,30,0
2020-05-03,Franklin,351,3120,8
2020-05-03,Fulton,6,92,0
2020-05-03,Greene,27,438,1
2020-05-03,Huntingdon,56,320,0
2020-05-03,Indiana,69,773,4
2020-05-03,Jefferson,6,325,0
2020-05-03,Juniata,86,167,1
2020-05-03,Lackawanna,999,2767,86
2020-05-03,Lancaster,1936,8342,112
2020-05-03,Lawrence,65,767,6
2020-05-03,Lebanon,735,2790,10
2020-05-03,Lehigh,2924,7626,83
2020-05-03,Luzerne,2240,5381,97
2020-05-03,Lycoming,85,1215,2
2020-05-03,McKean,6,183,0
2020-05-03,Mercer,66,785,1
2020-05-03,Mifflin,39,734,0
2020-05-03,Monroe,1172,2880,55
2020-05-03,Montgomery,4552,18185,381
2020-05-03,Montour,50,2966,0
2020-05-03,Northampton,2214,6656,94
2020-05-03,Northumberland,99,639,0
2020-05-03,Perry,34,247,1
2020-05-03,Philadelphia,13179,30370,423
2020-05-03,Pike,405,1316,16
2020-05-03,Potter,4,86,0
2020-05-03,Schuylkill,395,2192,7
2020-05-03,Snyder,33,222,1
2020-05-03,Somerset,29,638,1
2020-05-03,Sullivan,1,37,0
2020-05-03,Susquehanna,85,313,9
2020-05-03,Tioga,16,260,1
2020-05-03,Union,38,584,0
2020-05-03,Venango,7,264,0
2020-05-03,Warren,1,184,0
2020-05-03,Washington,119,2236,2
2020-05-03,Wayne,109,565,5
2020-05-03,Westmoreland,401,4842,26
2020-05-03,Wyoming,25,182,2
2020-05-03,York,679,7459,11
2020-05-04,Adams,148,1662,4
2020-05-04,Allegheny,1365,17284,102
2020-05-04,Armstrong,52,724,2
2020-05-04,Beaver,458,2161,68
2020-05-04,Bedford,24,241,1
2020-05-04,Berks,2948,6091,118
2020-05-04,Blair,25,1131,0
2020-05-04,Bradford,35,716,2
2020-05-04,Bucks,3356,9323,240
2020-05-04,Butler,180,2461,6
2020-05-04,Cambria,34,1402,1
2020-05-04,Cameron,1,62,0
2020-05-04,Carbon,185,1141,15
2020-05-04,Centre,105,1051,1
2020-05-04,Chester,1560,5883,118
2020-05-04,Clarion,23,502,1
2020-05-04,Clearfield,21,492,0
2020-05-04,Clinton,33,281,0
2020-05-04,Columbia,296,701,13
2020-05-04,Crawford,19,711,0
2020-05-04,Cumberland,375,1744,18
2020-05-04,Dauphin,652,3997,28
2020-05-04,Delaware,4198,9973,258
2020-05-04,Elk,4,181,0
2020-05-04,Erie,91,2133,2
2020-05-04,Fayette,83,1957,4
2020-05-04,Forest,7,30,0
2020-05-04,Franklin,377,3186,8
2020-05-04,Fulton,6,96,0
2020-05-04,Greene,27,451,1
2020-05-04,Huntingdon,57,330,0
2020-05-04,Indiana,70,773,4
2020-05-04,Jefferson,6,340,0
2020-05-04,Juniata,86,173,1
2020-05-04,Lackawanna,1017,2825,87
2020-05-04,Lancaster,1991,8579,113
2020-05-04,Lawrence,65,789,6
2020-05-04,Lebanon,756,2849,10
2020-05-04,Lehigh,2963,7726,83
2020-05-04,Luzerne,2255,5528,101
2020-05-04,Lycoming,86,1233,3
2020-05-04,McKean,6,187,0
2020-05-04,Mercer,66,801,1
2020-05-04,Mifflin,39,740,0
2020-05-04,Monroe,1173,2940,55
2020-05-04,Montgomery,4645,18464,382
2020-05-04,Montour,50,2967,0
2020-05-04,Northampton,2240,6763,94
2020-05-04,Northumberland,100,653,0
2020-05-04,Perry,34,266,1
2020-05-04,Philadelphia,13316,30855,424
2020-05-04,Pike,408,1337,17
2020-05-04,Potter,4,87,0
2020-05-04,Schuylkill,398,2235,7
2020-05-04,Snyder,33,228,1
2020-05-04,Somerset,30,660,1
2020-05-04,Sullivan,1,38,0
2020-05-04,Susquehanna,86,327,9
2020-05-04,Tioga,16,264,1
2020-05-04,Union,38,592,0
2020-05-04,Venango,7,265,0
2020-05-04,Warren,1,186,0
2020-05-04,Washington,120,2300,2
2020-05-04,Wayne,109,576,5
2020-05-04,Westmoreland,403,4979,26
2020-05-04,Wyoming,27,192,2
2020-05-04,York,702,7683,11
2020-05-05,Adams,148,1670,5
2020-05-05,Allegheny,1375,17636,109
2020-05-05,Armstrong,53,753,3
2020-05-05,Beaver,466,2187,73
2020-05-05,Bedford,26,253,1
2020-05-05,Berks,3004,6252,147
2020-05-05,Blair,25,1174,0
2020-05-05,Bradford,35,769,2
2020-05-05,Bucks,3445,9540,283
2020-05-05,Butler,184,2524,6
2020-05-05,Cambria,34,1525,1
2020-05-05,Cameron,2,65,0
2020-05-05,Carbon,185,1161,15
2020-05-05,Centre,106,1071,1
2020-05-05,Chester,1601,5990,149
2020-05-05,Clarion,23,518,1
2020-05-05,Clearfield,21,503,0
2020-05-05,Clinton,33,285,0
2020-05-05,Columbia,298,715,16
2020-05-05,Crawford,19,725,0
2020-05-05,Cumberland,382,1796,25
2020-05-05,Dauphin,695,4176,29
2020-05-05,Delaware,4269,10186,318
2020-05-05,Elk,4,190,0
2020-05-05,Erie,93,2290,2
2020-05-05,Fayette,84,1992,4
2020-05-05,Forest,7,30,0
2020-05-05,Franklin,396,3242,9
2020-05-05,Fulton,7,99,0
2020-05-05,Greene,27,463,1
2020-05-05,Huntingdon,59,340,0
2020-05-05,Indiana,74,782,5
2020-05-05,Jefferson,6,348,0
2020-05-05,Juniata,86,176,1
2020-05-05,Lackawanna,1038,2904,103
2020-05-05,Lancaster,2018,8759,144
2020-05-05,Lawrence,67,810,7
2020-05-05,Lebanon,766,2880,15
2020-05-05,Lehigh,2999,7828,94
2020-05-05,Luzerne,2280,5684,104
2020-05-05,Lycoming,86,1253,4
2020-05-05,McKean,6,194,0
2020-05-05,Mercer,67,817,1
2020-05-05,Mifflin,42,757,0
2020-05-05,Monroe,1186,2978,60
2020-05-05,Montgomery,4687,18738,443
2020-05-05,Montour,50,2970,0
2020-05-05,Northampton,2279,6853,117
2020-05-05,Northumberland,107,683,0
2020-05-05,Perry,34,289,1
2020-05-05,Philadelphia,13563,31631,627
2020-05-05,Pike,412,1365,17
2020-05-05,Potter,4,88,0
2020-05-05,Schuylkill,405,2279,7
2020-05-05,Snyder,33,234,1
2020-05-05,Somerset,30,705,1
2020-05-05,Sullivan,1,41,0
2020-05-05,Susquehanna,86,338,11
2020-05-05,Tioga,16,272,1
2020-05-05,Union,38,601,1
2020-05-05,Venango,7,269,0
2020-05-05,Warren,1,190,0
2020-05-05,Washington,120,2364,2
2020-05-05,Wayne,109,586,5
2020-05-05,Westmoreland,405,5094,27
2020-05-05,Wyoming,27,199,2
2020-05-05,York,716,7846,11
